UserID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
2793,0.48399416,0.4271599,0.5001768,0.45513865,0.47612238,0.53366953,0.4629587,0.5951219,0.36306608,0.5444631,0.529703,0.37493816,0.55198574,0.50245386,0.5169051,0.49102935,0.51635104,0.6181333,0.4379372,0.56020266,0.4683469,0.46630734,0.48816273,0.48872438,0.57977283,0.53250825,0.49215034,0.56783134,0.4524108,0.59004813,0.43002236,0.523163,0.50407296,0.462398,0.5133646,0.43255204,0.46261945,0.39379773,0.60076106,0.43810636,0.47467732,0.6379033,0.52520895,0.56867,0.39584583,0.41905034,0.4318595,0.45394394,0.55785793,0.56787765,0.40868595,0.42802957,0.43412644,0.5040576,0.5881148,0.48200622,0.6091709,0.4440036,0.5189022,0.5556188,0.53832084,0.41875887,0.50413936,0.54162014
2794,0.48533332,0.4263513,0.48648643,0.45883396,0.46876374,0.5108417,0.4688108,0.5868116,0.34749758,0.53381306,0.5547288,0.372615,0.5451658,0.5140246,0.511659,0.4779193,0.5085791,0.61781347,0.42097735,0.56455874,0.4716627,0.4644608,0.47935358,0.48675233,0.5836549,0.54814965,0.4869067,0.5613261,0.4578229,0.5827657,0.45009568,0.522592,0.50256807,0.4576099,0.5013491,0.4362747,0.46390435,0.40534654,0.5857672,0.43123087,0.4650857,0.62492496,0.5262395,0.5739428,0.3934065,0.41382733,0.43536362,0.45436448,0.5706041,0.574006,0.41432473,0.43531948,0.42982864,0.5019381,0.58061665,0.48042205,0.6071396,0.43118182,0.5219421,0.54891187,0.5369956,0.41174227,0.48698133,0.52340776
2795,0.4890488,0.4248144,0.4876364,0.46624005,0.46975687,0.51647973,0.4653966,0.5955765,0.34690785,0.53310466,0.555001,0.37524307,0.5529173,0.5202775,0.5135196,0.47855988,0.5094634,0.6129912,0.4177352,0.56687194,0.47254962,0.46565506,0.47435814,0.48507223,0.5878041,0.5462964,0.48650917,0.5578573,0.45707768,0.5879228,0.45214042,0.5239252,0.5050297,0.45586902,0.5062907,0.43450588,0.464107,0.4075009,0.58316433,0.434862,0.4656016,0.6303479,0.5288384,0.5695872,0.3884669,0.42017555,0.4368375,0.45915774,0.5665613,0.57408357,0.412893,0.42987847,0.42468292,0.5013602,0.58182025,0.47765404,0.606028,0.43307048,0.5199756,0.5521487,0.54026467,0.40269136,0.48580518,0.5246484
2796,0.49073878,0.43424824,0.47701466,0.4507496,0.4503454,0.50253636,0.46113348,0.59105784,0.34367725,0.53286314,0.56684244,0.3858445,0.5661969,0.5271099,0.52510273,0.47608748,0.516283,0.6273482,0.41816264,0.5718123,0.4565138,0.45358136,0.465563,0.4908183,0.5908356,0.5308074,0.4819046,0.558437,0.45208642,0.58164996,0.46735433,0.52986705,0.5056502,0.45574027,0.5039428,0.4262544,0.468165,0.40141928,0.57443,0.43894207,0.4737608,0.64361405,0.5308699,0.5865429,0.39175385,0.40626392,0.44577694,0.46741787,0.57137257,0.58444923,0.4022305,0.43692318,0.42822003,0.5169841,0.57576543,0.47065434,0.6120141,0.42583582,0.52287567,0.55324584,0.5304998,0.4099714,0.5105755,0.5195336
2797,0.4944519,0.4312847,0.48510802,0.46705267,0.46127364,0.51337093,0.46001494,0.591313,0.34670952,0.53699565,0.55372626,0.3782943,0.5550499,0.5168218,0.51358545,0.47417656,0.5068488,0.6145619,0.42080402,0.56563085,0.46886563,0.465666,0.47398847,0.492715,0.5849279,0.5469808,0.48389187,0.56041586,0.45357254,0.5913789,0.45459053,0.53099555,0.49618402,0.4577836,0.500981,0.43468845,0.46142447,0.40358686,0.5808454,0.43631482,0.46637642,0.63160866,0.5279955,0.5726156,0.39196557,0.41499117,0.44202122,0.46361288,0.5664381,0.5698679,0.41233006,0.43714127,0.4269368,0.5020404,0.58170795,0.47752982,0.6047603,0.43393338,0.52261144,0.5490189,0.535447,0.40925238,0.49328583,0.5222877
2798,0.48652357,0.42851877,0.48169497,0.46988454,0.4616787,0.51254463,0.46423137,0.5869285,0.34914574,0.53154206,0.5588183,0.37433827,0.55045384,0.52234006,0.5110951,0.47732544,0.5122255,0.6189576,0.42110544,0.56291664,0.46988812,0.4667224,0.47831547,0.48291022,0.5873855,0.55407137,0.48333123,0.5561128,0.45825574,0.589424,0.45238474,0.5228627,0.5049559,0.4622389,0.509427,0.43498507,0.46334907,0.40544894,0.5859489,0.43335482,0.46835437,0.6270636,0.52735734,0.5671261,0.40346497,0.41652167,0.43517044,0.46173584,0.5683001,0.5743283,0.41109392,0.43546906,0.42831632,0.4982805,0.5882689,0.48344705,0.60821766,0.43276936,0.5155655,0.5479926,0.536273,0.40458718,0.4857261,0.5235444
2799,0.48650002,0.4285842,0.4864538,0.46454248,0.4670322,0.5121482,0.46533298,0.5934973,0.3517726,0.5368261,0.5573585,0.37205407,0.5466164,0.5204183,0.5143742,0.47630265,0.50940627,0.61564827,0.42413533,0.56376904,0.47181526,0.46607894,0.4828499,0.48768142,0.5859319,0.5467387,0.484482,0.5586404,0.45551804,0.5916143,0.45103613,0.5215834,0.5018223,0.4569926,0.50740165,0.43543574,0.46434358,0.40397146,0.58187705,0.433555,0.46776128,0.62624294,0.5305633,0.5693744,0.39034268,0.4174607,0.43740076,0.46441185,0.5653808,0.572371,0.4138029,0.4332521,0.42441255,0.5023612,0.5810557,0.4759488,0.60740405,0.4357709,0.5206722,0.55178374,0.535869,0.408132,0.4917944,0.5195032
2800,0.49278516,0.42973045,0.48599178,0.4654151,0.46383798,0.5108866,0.47135845,0.592307,0.3495472,0.5322759,0.5535882,0.3683975,0.5496447,0.52384704,0.5065259,0.47341746,0.51235366,0.6085909,0.42302895,0.57199454,0.47572276,0.4602338,0.47337466,0.47923622,0.58617574,0.54211783,0.48652062,0.56227624,0.4641741,0.5918949,0.45108297,0.51923287,0.5013494,0.45239532,0.5014679,0.4395326,0.46682823,0.4030999,0.5861648,0.43273973,0.4687012,0.6258013,0.51965755,0.57249963,0.39055976,0.41069195,0.43949202,0.46490106,0.5718127,0.57395613,0.4130804,0.43223137,0.42959377,0.5063408,0.5821997,0.46951097,0.606925,0.43477017,0.5162569,0.5532078,0.54117805,0.40855548,0.48376316,0.5233537
2801,0.4865011,0.43061692,0.4820249,0.46451986,0.46197823,0.5097727,0.46333638,0.5928866,0.35288972,0.5388378,0.5536226,0.38056684,0.5493007,0.51508635,0.5168285,0.4692097,0.5123448,0.61696464,0.42023167,0.5680223,0.47587174,0.46648854,0.4761087,0.48457268,0.5870825,0.543036,0.4812093,0.56268746,0.4531179,0.588294,0.4513223,0.5219099,0.5017586,0.45646366,0.50585383,0.43653893,0.46135736,0.40403086,0.59136,0.43042836,0.46953604,0.6204778,0.5303264,0.5712253,0.39483684,0.4154587,0.44411027,0.46635163,0.5655899,0.57565737,0.4131663,0.43766594,0.4347741,0.5076489,0.58249956,0.48124552,0.6062613,0.4386705,0.5202465,0.54991686,0.53070873,0.39843148,0.48841462,0.5254641
2802,0.48819512,0.4282115,0.48746434,0.466524,0.47054,0.5128952,0.46901137,0.592825,0.35040605,0.5392499,0.5538313,0.3726101,0.5458637,0.5180399,0.51020837,0.4761898,0.5082796,0.6170477,0.42348954,0.56214184,0.47201166,0.4679763,0.48228824,0.48432937,0.58734614,0.548354,0.48557627,0.5580609,0.453091,0.5885947,0.4547524,0.52528715,0.49823564,0.45384118,0.5064208,0.4376222,0.4612319,0.3992959,0.58199954,0.43610278,0.4650607,0.62455404,0.5334246,0.5700368,0.3986246,0.41675913,0.43615657,0.46298894,0.5701169,0.57548666,0.41774997,0.42853364,0.42376518,0.49746588,0.58286345,0.4786661,0.60843587,0.4313523,0.51977366,0.5480957,0.5346046,0.4048904,0.48806417,0.52244437
2803,0.48615825,0.4348793,0.4914535,0.46829402,0.46919048,0.5176463,0.46746057,0.597014,0.35322988,0.5351341,0.5574811,0.37365192,0.5547965,0.5166418,0.51145095,0.48297966,0.5098455,0.6104866,0.4188383,0.5706819,0.4737222,0.46687645,0.47516486,0.4838449,0.59169567,0.5442169,0.48426148,0.55763215,0.45923588,0.59272563,0.44847542,0.5197385,0.4987079,0.45716268,0.50992984,0.4354758,0.46275076,0.40169266,0.58385456,0.43461803,0.4661011,0.6268766,0.5240791,0.5672071,0.39784443,0.41896853,0.43561578,0.4650337,0.5643226,0.5781543,0.41521922,0.43529102,0.42515874,0.4975374,0.57948923,0.47368512,0.6061701,0.44023016,0.52127296,0.5516491,0.53456515,0.40223825,0.48938346,0.5184617
2804,0.48517203,0.43418744,0.4896322,0.46867743,0.45954663,0.51686287,0.46416607,0.590674,0.35415214,0.5353276,0.54963505,0.36969957,0.54893684,0.51680607,0.5136594,0.4679881,0.50385153,0.6192582,0.4259639,0.56103027,0.46449527,0.46092325,0.48105985,0.48295775,0.58990026,0.54957205,0.47020295,0.56594026,0.4530343,0.58591205,0.44962454,0.5198145,0.501114,0.46015018,0.51269674,0.43363538,0.4615922,0.40874854,0.5855714,0.43496242,0.46455103,0.6254678,0.53694606,0.56951684,0.3972638,0.42086294,0.44036874,0.46062294,0.567308,0.58056694,0.42189625,0.4372967,0.4251712,0.5067499,0.5845096,0.4714361,0.6089924,0.43479204,0.512202,0.5523532,0.534474,0.40780976,0.4837124,0.5253707
2805,0.49207518,0.42428216,0.48377517,0.46710387,0.46117523,0.5086126,0.4632651,0.5924369,0.3489622,0.5340076,0.55836,0.37655884,0.54836184,0.5199304,0.5122394,0.47761592,0.5033409,0.6160125,0.41695023,0.5664195,0.47202247,0.46609727,0.4822223,0.48496076,0.5912204,0.54097944,0.47792518,0.5593259,0.46213007,0.5905545,0.45298195,0.52129614,0.50534165,0.45943165,0.50504726,0.43416515,0.46624684,0.40230912,0.58732647,0.43367615,0.46742818,0.6258655,0.5294355,0.56892216,0.39617538,0.41980758,0.43673816,0.46107584,0.56503594,0.5692886,0.41764903,0.43356684,0.42421538,0.49931797,0.58299935,0.4764942,0.60785747,0.43585443,0.5211335,0.55080396,0.53533745,0.40671596,0.48525533,0.5241175
2806,0.4855928,0.4355161,0.4845509,0.462467,0.4667882,0.5121334,0.47107205,0.59782153,0.3458675,0.5333393,0.55368483,0.37452546,0.5495172,0.51441306,0.51310796,0.4748329,0.5087824,0.60808975,0.4211245,0.5632745,0.4776906,0.46905327,0.48418865,0.4919723,0.58343685,0.54320014,0.48428553,0.5632194,0.45417914,0.5916167,0.45462063,0.525,0.50203544,0.4569318,0.5123097,0.4322173,0.4635898,0.4025181,0.58808845,0.43713972,0.46841264,0.6336222,0.5317617,0.5697434,0.3946511,0.41695207,0.4438801,0.4647698,0.5677056,0.5729772,0.414815,0.4331669,0.42885947,0.5004514,0.5820791,0.47784334,0.6050555,0.43639028,0.52429163,0.5505381,0.5351938,0.4104208,0.48800138,0.5183874
2807,0.48859844,0.4254522,0.48235136,0.4703875,0.46522233,0.5073426,0.45917207,0.59681743,0.339706,0.5362381,0.5609081,0.38395166,0.55362636,0.5283205,0.5088401,0.4712636,0.5115912,0.62841576,0.42045066,0.5655424,0.47915518,0.45798635,0.47029835,0.47331023,0.5834942,0.54662657,0.4854237,0.5655595,0.4655119,0.58240986,0.46356755,0.52726585,0.4942894,0.44760284,0.5009724,0.42774805,0.46848515,0.3964501,0.58649045,0.44181207,0.4680786,0.6300173,0.53055227,0.5664615,0.3930532,0.41952646,0.4513075,0.45299473,0.56175685,0.57047564,0.40533957,0.43620256,0.43018666,0.5106782,0.58146244,0.474175,0.6020115,0.42873436,0.5225068,0.5435389,0.52876467,0.3929804,0.4987065,0.5350657
2808,0.49055853,0.43222955,0.48325083,0.46910915,0.4615587,0.51801765,0.46854067,0.5828569,0.35400254,0.53681326,0.55383396,0.37294513,0.55280775,0.51439434,0.5105212,0.476811,0.50437486,0.6136019,0.42149645,0.5649678,0.47794366,0.46335533,0.47533038,0.4834111,0.5870177,0.54538363,0.48053098,0.55897814,0.45783967,0.5924742,0.44501263,0.5235662,0.50122654,0.46219814,0.505996,0.43452397,0.46574408,0.40029785,0.5906035,0.43400288,0.4626573,0.621999,0.5294653,0.5702368,0.39481047,0.41764298,0.44199666,0.46665797,0.5646837,0.57425606,0.4141601,0.4323323,0.42903224,0.5053417,0.5781081,0.4813082,0.60191613,0.43943664,0.5174406,0.5524628,0.5398137,0.40572104,0.4839903,0.5162205
2809,0.4885082,0.42845398,0.4833086,0.46392345,0.469241,0.50754935,0.46358657,0.5903879,0.35329518,0.53793824,0.55834794,0.37719983,0.54857075,0.5218374,0.51290745,0.47532,0.5071107,0.61138666,0.4230711,0.5641312,0.47554246,0.4683875,0.47483876,0.49278176,0.58745706,0.5459688,0.48536482,0.5593929,0.45883515,0.5912385,0.4506516,0.51788086,0.4983141,0.458499,0.5097106,0.43454108,0.45970276,0.40546694,0.58402085,0.43440476,0.46440533,0.6286682,0.5363575,0.56981045,0.39033398,0.41445717,0.43464258,0.45708907,0.5679224,0.57530266,0.40800464,0.4298186,0.42843577,0.49571937,0.5796012,0.47744915,0.60821795,0.43222865,0.5168877,0.5493245,0.5341312,0.4140567,0.48583058,0.52017677
2810,0.48888013,0.4300706,0.4914989,0.46555096,0.45536482,0.511246,0.46896538,0.58902276,0.3478039,0.53431815,0.5521305,0.37752032,0.55548906,0.53104275,0.51712143,0.48056465,0.51513433,0.6112417,0.4237068,0.5726536,0.47310534,0.4778328,0.4756369,0.48728678,0.575369,0.5369357,0.47703722,0.5598751,0.4488841,0.5881386,0.43012032,0.5211612,0.49929255,0.44312912,0.5061301,0.4328113,0.47053713,0.40758967,0.58971703,0.4272394,0.4656459,0.6027435,0.5308135,0.57518846,0.39423662,0.42501312,0.43624988,0.4654123,0.57325566,0.5775619,0.40363824,0.43306962,0.42704955,0.5040554,0.590131,0.47936526,0.6007681,0.4286555,0.5140368,0.55918574,0.5317658,0.39750767,0.4939071,0.50942206
2811,0.48916978,0.42831537,0.4851473,0.46994093,0.47077712,0.5099571,0.4636994,0.5886262,0.3495798,0.5369385,0.5532128,0.37441555,0.54796046,0.5159477,0.5117033,0.47362953,0.5062339,0.6193046,0.42479327,0.57233906,0.470923,0.4692849,0.48262846,0.48251948,0.58659667,0.5465229,0.48762175,0.5618778,0.46048018,0.5935718,0.44856066,0.52679384,0.5015099,0.46153575,0.5120597,0.43933982,0.46827906,0.403756,0.5895438,0.43588254,0.46995193,0.6250279,0.525034,0.57234234,0.39375356,0.41548273,0.44175404,0.46002236,0.5694042,0.5754768,0.41158453,0.43300596,0.4270014,0.5049989,0.5843091,0.47799736,0.60548115,0.4383646,0.5200945,0.55401874,0.5360319,0.40868437,0.48474258,0.52597123
2812,0.49239543,0.42725235,0.4827109,0.46334907,0.46610576,0.51360226,0.46606833,0.59224653,0.34938282,0.53238434,0.55239177,0.37426025,0.54698163,0.5192974,0.5092361,0.4798393,0.5087257,0.61572963,0.4231989,0.5704544,0.4734306,0.4681331,0.48003402,0.4844422,0.5838023,0.546923,0.48109627,0.5610758,0.45987028,0.59299827,0.44963914,0.5222461,0.5035789,0.460323,0.5048889,0.43694982,0.4609139,0.40374327,0.5885395,0.43937346,0.47009128,0.6236573,0.5285344,0.5687363,0.3946298,0.41950256,0.43878505,0.46222475,0.56750023,0.57150155,0.4129353,0.4321972,0.4279228,0.5041955,0.58772653,0.47320375,0.60798454,0.44004437,0.5184581,0.5511938,0.53542536,0.40446535,0.49232727,0.5169182
2813,0.49200198,0.4293174,0.48740458,0.46621498,0.4650074,0.5153937,0.46208575,0.59349495,0.35327548,0.53940827,0.556278,0.37104166,0.5501778,0.5151549,0.51284206,0.47386095,0.51174504,0.6176968,0.41862708,0.5683321,0.478698,0.4668159,0.4766771,0.49312022,0.58774996,0.54877126,0.48287863,0.564077,0.4641317,0.5897401,0.44973585,0.5256609,0.5004343,0.45624232,0.50948805,0.4391086,0.46525937,0.39819357,0.57978266,0.43709397,0.4675973,0.6246741,0.5320583,0.56887215,0.3921998,0.41752207,0.43965575,0.46060276,0.57200617,0.5731209,0.4121139,0.43953952,0.4242946,0.503054,0.5870355,0.47847557,0.6053744,0.43538025,0.51543176,0.55013627,0.5326798,0.40705252,0.486259,0.52251333
2814,0.4931354,0.4286548,0.4832191,0.46490175,0.4644215,0.5151255,0.46370587,0.58466095,0.34979287,0.5311388,0.55749106,0.37624753,0.5504268,0.5121091,0.5118261,0.4771108,0.5030248,0.6180931,0.42822766,0.57300735,0.47294423,0.46793422,0.48526096,0.48031405,0.58661693,0.5542426,0.47563353,0.5638149,0.4608633,0.59235036,0.4480333,0.51911247,0.49786744,0.46702716,0.5082642,0.43104774,0.46322355,0.39828655,0.58223945,0.4273457,0.4710183,0.63760966,0.5347755,0.56997395,0.39431727,0.42239386,0.43722895,0.45010284,0.5687862,0.5679069,0.41759315,0.43610305,0.42473912,0.50598454,0.5874399,0.47157753,0.6182598,0.4386359,0.52018464,0.548543,0.5448135,0.4059474,0.4842828,0.52026653
2815,0.48662144,0.42775992,0.4856218,0.46528885,0.46538043,0.51406443,0.46537942,0.5938672,0.34991983,0.534991,0.55344707,0.37326878,0.5495397,0.5183977,0.5121612,0.47555685,0.5057462,0.61542785,0.42212355,0.56835806,0.47217256,0.46402907,0.4800226,0.48567837,0.5857156,0.5429803,0.4847194,0.5602005,0.45703804,0.5872157,0.4540206,0.5218509,0.49915814,0.45792305,0.5097164,0.43532598,0.46270517,0.4024751,0.5874184,0.4333772,0.4661886,0.62302464,0.52843237,0.57360977,0.3929119,0.41684043,0.43719992,0.46275267,0.5673758,0.5739213,0.41487524,0.4335299,0.4270943,0.50221765,0.5812248,0.47836986,0.60729975,0.43638283,0.5177237,0.55117375,0.53440875,0.40696874,0.4886287,0.5238121
2816,0.4858745,0.42853546,0.48497915,0.46799394,0.46597883,0.51382256,0.46849415,0.5937349,0.350391,0.5349179,0.5564964,0.37705895,0.551104,0.51949143,0.515042,0.4782411,0.50654155,0.617186,0.4191748,0.5660196,0.47225496,0.46734795,0.47915053,0.4874475,0.58727944,0.54667383,0.4810334,0.5601314,0.45922068,0.58717114,0.45422223,0.52329475,0.5005669,0.45619437,0.5075008,0.43422946,0.4644072,0.40236792,0.5857897,0.43528613,0.46597332,0.62810606,0.52848274,0.56845343,0.3925187,0.4192218,0.4388198,0.4584132,0.5695347,0.5725348,0.4141508,0.4360647,0.4291546,0.49947912,0.58121437,0.4797887,0.6048342,0.43733153,0.51730835,0.5498018,0.5365016,0.40571433,0.48611733,0.5241805
2817,0.48887852,0.4294433,0.48737335,0.46960613,0.46897468,0.5122786,0.46604723,0.589263,0.35130405,0.5379989,0.55273545,0.37596267,0.5501519,0.51765037,0.51062137,0.47415778,0.5099281,0.6154276,0.4242086,0.56431735,0.4717297,0.4691121,0.47907236,0.48549467,0.5887512,0.5509929,0.48348522,0.5661098,0.45610023,0.59174657,0.45279956,0.52513933,0.4987035,0.45897967,0.5073449,0.437981,0.46446198,0.40469298,0.58490705,0.4350115,0.46587434,0.62776047,0.52805936,0.56853265,0.39215866,0.4162695,0.4372157,0.4568894,0.5673439,0.5760564,0.4122167,0.43370754,0.42752856,0.5005694,0.58226097,0.47600195,0.60533255,0.43501985,0.51727885,0.5507639,0.5366425,0.40418506,0.48689643,0.52210146
2818,0.48150197,0.43098396,0.4981,0.4653107,0.47217318,0.52129453,0.4619595,0.5897954,0.35510683,0.52998173,0.5574711,0.36407867,0.55687547,0.5179447,0.51894724,0.48082173,0.5129081,0.6192654,0.42429203,0.5613704,0.47484478,0.4636256,0.47843012,0.4771044,0.5877444,0.5496345,0.48669675,0.563852,0.45635173,0.5863592,0.44794127,0.521571,0.5015131,0.45549357,0.51255727,0.42994288,0.4685657,0.39802554,0.5882267,0.43142545,0.4630554,0.63115686,0.5200877,0.5763537,0.3807634,0.41336924,0.43751767,0.4577057,0.5635143,0.57710934,0.4166589,0.434015,0.42830688,0.49885288,0.5782649,0.48041648,0.60788244,0.434343,0.5220015,0.5516605,0.5353997,0.40289906,0.48626578,0.52267677
2819,0.48778555,0.42899212,0.48406118,0.46702552,0.46946588,0.5116399,0.46475855,0.59014744,0.3498214,0.5357896,0.5544054,0.37417924,0.55123883,0.51490575,0.50970066,0.47658062,0.5099163,0.61540955,0.42494076,0.56871486,0.47265136,0.46554732,0.4802894,0.48558864,0.5855727,0.54432666,0.4866582,0.56044143,0.45725954,0.59054786,0.45089668,0.5259376,0.50193334,0.45692497,0.5092972,0.4358347,0.46381587,0.4051299,0.58612883,0.43338576,0.46664897,0.6226545,0.526765,0.5701265,0.3944392,0.42019683,0.43983486,0.4613939,0.56751853,0.5710426,0.41216695,0.43586192,0.4293491,0.50199276,0.5815477,0.4768504,0.60522354,0.43573055,0.5182388,0.5498535,0.5380054,0.4050513,0.48795387,0.5222112
2820,0.49601948,0.43523315,0.4872446,0.47141016,0.47451365,0.5123574,0.47571355,0.5940147,0.33300325,0.5340395,0.58137906,0.38577598,0.5389958,0.5106583,0.51132804,0.4678002,0.51581067,0.62755084,0.42024118,0.56612515,0.46569264,0.47502285,0.48196685,0.48524708,0.58830625,0.558246,0.463507,0.5376617,0.46506366,0.60607755,0.46514535,0.53761494,0.5002763,0.46264943,0.5193895,0.42731297,0.4785156,0.39258805,0.58941084,0.44116122,0.47330683,0.62072206,0.51981616,0.5816834,0.40496907,0.4338256,0.4298546,0.45440578,0.5701144,0.56436586,0.4021152,0.43843424,0.43629166,0.49839643,0.5815969,0.4782742,0.5980643,0.43902943,0.518599,0.5344075,0.5279364,0.39284188,0.4889097,0.5364831
2821,0.49315953,0.42576572,0.4866417,0.46603617,0.46299616,0.51449245,0.46238965,0.5937089,0.35141072,0.53465116,0.5570752,0.37696552,0.55316156,0.5155288,0.5100908,0.47734115,0.511696,0.6125302,0.42654338,0.5688209,0.47568005,0.46368393,0.47284475,0.48826367,0.5855883,0.5471367,0.47970456,0.5658654,0.45921168,0.5875068,0.4474979,0.5251842,0.50203276,0.4553537,0.5060051,0.43851617,0.4635915,0.39968088,0.5852093,0.4342932,0.46601644,0.6296559,0.5263784,0.5664282,0.3952515,0.41875243,0.43828687,0.45882222,0.56975126,0.57598984,0.41354197,0.4368032,0.4244302,0.5014027,0.579807,0.4792892,0.60517997,0.43532422,0.5183329,0.5508839,0.54240566,0.40434417,0.4843182,0.5213284
2822,0.4865537,0.4282967,0.48343825,0.46657205,0.46597692,0.5190605,0.46465978,0.5925225,0.35303253,0.5359577,0.55443645,0.37341306,0.54854685,0.51619554,0.51167166,0.4757326,0.5072667,0.6172174,0.42392066,0.56817013,0.47223926,0.46505246,0.47667426,0.48590717,0.58769166,0.5443189,0.48163623,0.5613324,0.45802692,0.5920646,0.4514039,0.5200889,0.49726477,0.45723006,0.5135063,0.43643185,0.46560717,0.4020655,0.58328575,0.4347221,0.46489292,0.6244767,0.53218424,0.5708037,0.3928199,0.41487917,0.43819708,0.46097878,0.56874067,0.5744994,0.41188088,0.43350825,0.42863053,0.5004421,0.58677965,0.48004863,0.6085323,0.4412377,0.5211513,0.5518518,0.5372265,0.40154293,0.48764265,0.52229875
2823,0.4891181,0.43094215,0.4848662,0.46556133,0.4666216,0.5138223,0.46392426,0.59387755,0.34834924,0.535507,0.5528215,0.37727776,0.5463659,0.51430583,0.51649183,0.4728916,0.5081486,0.61329585,0.4178963,0.5686122,0.4742782,0.46640545,0.4745669,0.48510048,0.5876246,0.54234636,0.4853805,0.5655413,0.45947206,0.5914094,0.45311958,0.52398735,0.4998677,0.46097392,0.5061107,0.43984044,0.46446174,0.40576276,0.59042937,0.43644968,0.4679947,0.62722665,0.5229003,0.5710831,0.39402223,0.4198432,0.43732056,0.45975012,0.571355,0.5725406,0.41834146,0.4387707,0.42625847,0.50023854,0.5774139,0.48406634,0.60593414,0.44040674,0.5177659,0.55102897,0.53760207,0.40644765,0.48146346,0.5176774
2824,0.49071914,0.43326247,0.47818074,0.47324178,0.46062574,0.5102639,0.46139467,0.5891569,0.34832796,0.5363955,0.55050296,0.38437444,0.546438,0.5210343,0.5114982,0.46933576,0.50480795,0.6186661,0.42045447,0.55776167,0.47607774,0.46200886,0.48344293,0.48387796,0.5921908,0.54926157,0.47343963,0.5562609,0.4460984,0.5952879,0.45461845,0.5332979,0.5041916,0.46560118,0.50837994,0.43108454,0.45897847,0.40294486,0.5816444,0.4403817,0.47430772,0.6249887,0.5411017,0.5682347,0.39043418,0.4116785,0.43790212,0.46224052,0.5700622,0.56812227,0.41429242,0.4213065,0.42873034,0.5047652,0.594972,0.48851,0.60584706,0.44138688,0.516819,0.54908615,0.5347541,0.39814305,0.4891035,0.52695787
2825,0.48579878,0.43323255,0.48738164,0.46154743,0.45783162,0.5104788,0.45890966,0.596833,0.35160843,0.5397169,0.5640694,0.37646785,0.54759485,0.5228761,0.50797343,0.47537968,0.50211376,0.61318725,0.4153008,0.5669405,0.48228362,0.46522233,0.48353204,0.48974586,0.58872384,0.5467924,0.48464245,0.5603796,0.46279055,0.59106964,0.4497662,0.52191514,0.50316936,0.45700878,0.5103662,0.43338603,0.4680061,0.40414786,0.58796513,0.44164014,0.47144598,0.6280486,0.5316616,0.5633586,0.39212978,0.41307116,0.44353178,0.46115535,0.570401,0.57197165,0.41397732,0.43037242,0.4285038,0.5046497,0.58249426,0.48060244,0.6017634,0.43916276,0.52201444,0.55758417,0.53787273,0.40530524,0.47992015,0.5227372
2826,0.49443093,0.42902768,0.48468545,0.45086518,0.47403902,0.50530183,0.46804717,0.59062195,0.34879085,0.53897333,0.5536143,0.37417853,0.54221904,0.5145195,0.50983036,0.47119164,0.50726885,0.6205338,0.41372773,0.5768189,0.480793,0.47065085,0.48098966,0.4835305,0.58901536,0.53619677,0.48512742,0.5540144,0.4477382,0.5878419,0.45542184,0.5190988,0.496827,0.450799,0.49869555,0.43452668,0.464214,0.40455848,0.5804259,0.43300754,0.46347922,0.6205179,0.52997124,0.58289295,0.39664018,0.420809,0.43869534,0.4605188,0.57001233,0.5665026,0.41468376,0.43246967,0.42522532,0.5033296,0.58031446,0.46619198,0.60491526,0.43952367,0.52263623,0.5528562,0.53026044,0.4122511,0.492597,0.5163656
2827,0.48757008,0.42999431,0.48837912,0.46722,0.46595332,0.5149138,0.46308842,0.5933992,0.35110232,0.53200614,0.55370694,0.37696093,0.55289114,0.5162862,0.51296496,0.4750499,0.5081575,0.6178187,0.42132849,0.56591725,0.4732378,0.47045907,0.4791417,0.48712432,0.58915,0.54399365,0.48379,0.560706,0.45619845,0.5900072,0.45244828,0.5228149,0.4984925,0.45689636,0.5088014,0.43593144,0.4646791,0.40302348,0.5841306,0.43593726,0.46846667,0.62636566,0.5292949,0.5687768,0.39394027,0.4178211,0.4370588,0.46278012,0.56979144,0.57295895,0.41316664,0.4330063,0.4285055,0.5033435,0.58269864,0.47651818,0.6068245,0.43800753,0.51790416,0.553863,0.5380855,0.40383428,0.48965645,0.52185243
2828,0.49116483,0.42631865,0.48714978,0.46494812,0.46904138,0.515938,0.46701857,0.5932975,0.35021466,0.5367638,0.56103736,0.38101718,0.5485147,0.51759034,0.51285636,0.47864795,0.50939167,0.6146161,0.42616764,0.56559443,0.46986726,0.47006947,0.47904918,0.48945764,0.5785713,0.5464142,0.48499325,0.55384314,0.4609302,0.58696765,0.4552508,0.5241183,0.5048359,0.46016735,0.5060716,0.44033226,0.46487397,0.40397406,0.5896432,0.43474337,0.46790102,0.6264406,0.53219175,0.5695109,0.39828682,0.41707328,0.43391007,0.46185592,0.5666463,0.57093054,0.41113526,0.43053573,0.42879933,0.5025051,0.5811947,0.47642666,0.6081223,0.4291556,0.5241213,0.55589426,0.5348378,0.40323037,0.48820797,0.52311647
