"embedding","k","method_1","method_2","ari"
"user_embeddings_256",2,"FPDC","FPDC",0.053876492586238
"user_embeddings_256",2,"FPDC","FPDC",0.0543393794907018
"user_embeddings_256",2,"FPDC","FPDC",0.0759279724019393
"user_embeddings_256",2,"FPDC","FPDC",0.0815075948794505
"user_embeddings_256",2,"FPDC","FPDC",0.0517424591804123
"user_embeddings_256",2,"FPDC","FPDC",0.0518934647797899
"user_embeddings_256",2,"FPDC","FPDC",0.053876492586238
"user_embeddings_256",2,"FPDC","FPDC",0.0543393794907018
"user_embeddings_256",2,"FPDC","FPDC",0.0759279724019393
"user_embeddings_256",2,"FPDC","FPDC",0.0815075948794505
"user_embeddings_256",2,"FPDC","FPDC",0.99536884412866
"user_embeddings_256",2,"FPDC","FPDC",0.744578117512722
"user_embeddings_256",2,"FPDC","FPDC",0.742864422484284
"user_embeddings_256",2,"FPDC","FPDC",0.519560923885175
"user_embeddings_256",2,"FPDC","FPDC",0.533983730186122
"user_embeddings_256",2,"FPDC","FPDC",0.744006666460877
"user_embeddings_256",2,"FPDC","FPDC",0.743435435060445
"user_embeddings_256",2,"FPDC","FPDC",0.519083563302074
"user_embeddings_256",2,"FPDC","FPDC",0.535436867795458
"user_embeddings_256",2,"FPDC","FPDC",0.892444034528822
"user_embeddings_256",2,"FPDC","FPDC",0.554507283841155
"user_embeddings_256",2,"FPDC","FPDC",0.570403954040831
"user_embeddings_256",2,"FPDC","FPDC",0.55796549051648
"user_embeddings_256",2,"FPDC","FPDC",0.577932831805558
"user_embeddings_256",2,"FPDC","FPDC",0.623096224334003
"user_embeddings_256",3,"KMeans","PD",-0.000931523587462565
"user_embeddings_256",3,"KMeans","RKM",0.88167133901148
"user_embeddings_256",3,"KMeans","RKM",0.888973401010993
"user_embeddings_256",3,"KMeans","RKM",0.923344566813316
"user_embeddings_256",3,"KMeans","RKM",0.980065080006585
"user_embeddings_256",3,"KMeans","FPDC",0.081211295503709
"user_embeddings_256",3,"KMeans","FPDC",0.081211295503709
"user_embeddings_256",3,"KMeans","FPDC",0.0472920535212504
"user_embeddings_256",3,"KMeans","FPDC",0.0531665351501904
"user_embeddings_256",3,"KMeans","FPDC",0.0246236979872295
"user_embeddings_256",3,"KMeans","FPDC",0.0556908115411343
"user_embeddings_256",3,"KMeans","FPDC",0.0423436025837476
"user_embeddings_256",3,"KMeans","FPDC",0.0346088121012708
"user_embeddings_256",3,"PD","RKM",-0.000888642731918488
"user_embeddings_256",3,"PD","RKM",-0.000848694323212019
"user_embeddings_256",3,"PD","RKM",-0.000938634232561681
"user_embeddings_256",3,"PD","RKM",-0.000982110851931261
"user_embeddings_256",3,"PD","FPDC",0.00990781658751213
"user_embeddings_256",3,"PD","FPDC",0.00990781658751213
"user_embeddings_256",3,"PD","FPDC",0.00708087271207846
"user_embeddings_256",3,"PD","FPDC",0.0103686911956769
"user_embeddings_256",3,"PD","FPDC",0.00484608799640438
"user_embeddings_256",3,"PD","FPDC",0.00811758027741474
"user_embeddings_256",3,"PD","FPDC",0.00418505502559715
"user_embeddings_256",3,"PD","FPDC",0.00413443454456316
"user_embeddings_256",3,"RKM","RKM",0.968902362442215
"user_embeddings_256",3,"RKM","RKM",0.92082339248296
"user_embeddings_256",3,"RKM","RKM",0.886220886987432
"user_embeddings_256",3,"RKM","FPDC",0.0864934798732497
"user_embeddings_256",3,"RKM","FPDC",0.0864934798732497
"user_embeddings_256",3,"RKM","FPDC",0.0464110716144254
"user_embeddings_256",3,"RKM","FPDC",0.0638942854966847
"user_embeddings_256",3,"RKM","FPDC",0.031412821408097
"user_embeddings_256",3,"RKM","FPDC",0.0627931373517313
"user_embeddings_256",3,"RKM","FPDC",0.053061114200767
"user_embeddings_256",3,"RKM","FPDC",0.0402222726946225
"user_embeddings_256",3,"RKM","RKM",0.924292837038582
"user_embeddings_256",3,"RKM","RKM",0.894774334504466
"user_embeddings_256",3,"RKM","FPDC",0.0911651126804335
"user_embeddings_256",3,"RKM","FPDC",0.0911651126804335
"user_embeddings_256",3,"RKM","FPDC",0.047499160311699
"user_embeddings_256",3,"RKM","FPDC",0.0662206678482329
"user_embeddings_256",3,"RKM","FPDC",0.0314291796883603
"user_embeddings_256",3,"RKM","FPDC",0.0653233670287017
"user_embeddings_256",3,"RKM","FPDC",0.0538048872700395
"user_embeddings_256",3,"RKM","FPDC",0.0408951602236684
"user_embeddings_256",3,"RKM","RKM",0.930321387063209
"user_embeddings_256",3,"RKM","FPDC",0.0873477664382452
"user_embeddings_256",3,"RKM","FPDC",0.0873477664382452
"user_embeddings_256",3,"RKM","FPDC",0.0463293566123049
"user_embeddings_256",3,"RKM","FPDC",0.0593088178021636
"user_embeddings_256",3,"RKM","FPDC",0.0274199184484791
"user_embeddings_256",3,"RKM","FPDC",0.0586979141935658
"user_embeddings_256",3,"RKM","FPDC",0.0457834223937202
"user_embeddings_256",3,"RKM","FPDC",0.035902336638324
"user_embeddings_256",3,"RKM","FPDC",0.0824872958239182
"user_embeddings_256",3,"RKM","FPDC",0.0824872958239182
"user_embeddings_256",3,"RKM","FPDC",0.0471805013794278
"user_embeddings_256",3,"RKM","FPDC",0.0541582552529448
"user_embeddings_256",3,"RKM","FPDC",0.0251254886957791
"user_embeddings_256",3,"RKM","FPDC",0.0561364595343495
"user_embeddings_256",3,"RKM","FPDC",0.0428271853507362
"user_embeddings_256",3,"RKM","FPDC",0.034481447817831
"user_embeddings_256",3,"FPDC","FPDC",1
"user_embeddings_256",3,"FPDC","FPDC",0.353244794468235
"user_embeddings_256",3,"FPDC","FPDC",0.428836785489226
"user_embeddings_256",3,"FPDC","FPDC",0.234520889450603
"user_embeddings_256",3,"FPDC","FPDC",0.36679850997937
"user_embeddings_256",3,"FPDC","FPDC",0.215333924579342
"user_embeddings_256",3,"FPDC","FPDC",0.156374277280111
"user_embeddings_256",3,"FPDC","FPDC",0.353244794468235
"user_embeddings_256",3,"FPDC","FPDC",0.428836785489226
"user_embeddings_256",3,"FPDC","FPDC",0.234520889450603
"user_embeddings_256",3,"FPDC","FPDC",0.36679850997937
"user_embeddings_256",3,"FPDC","FPDC",0.215333924579342
"user_embeddings_256",3,"FPDC","FPDC",0.156374277280111
"user_embeddings_256",3,"FPDC","FPDC",0.245085896704213
"user_embeddings_256",3,"FPDC","FPDC",0.222424856009876
"user_embeddings_256",3,"FPDC","FPDC",0.249296846394183
"user_embeddings_256",3,"FPDC","FPDC",0.193620871413825
"user_embeddings_256",3,"FPDC","FPDC",0.200162877726492
"user_embeddings_256",3,"FPDC","FPDC",0.309576407990186
"user_embeddings_256",3,"FPDC","FPDC",0.370177511777177
"user_embeddings_256",3,"FPDC","FPDC",0.373809488147949
"user_embeddings_256",3,"FPDC","FPDC",0.182385780604306
"user_embeddings_256",3,"FPDC","FPDC",0.3906641130798
"user_embeddings_256",3,"FPDC","FPDC",0.470746085499335
"user_embeddings_256",3,"FPDC","FPDC",0.485406960697631
"user_embeddings_256",3,"FPDC","FPDC",0.33816442239178
"user_embeddings_256",3,"FPDC","FPDC",0.287307591538928
"user_embeddings_256",3,"FPDC","FPDC",0.345896988748937
"user_embeddings_256",4,"KMeans","PD",0.00471280761966157
"user_embeddings_256",4,"KMeans","RKM",0.718126907198835
"user_embeddings_256",4,"KMeans","RKM",0.751861550785325
"user_embeddings_256",4,"KMeans","RKM",0.78572353419345
"user_embeddings_256",4,"KMeans","RKM",0.85450455991989
"user_embeddings_256",4,"KMeans","FPDC",0.0602722259209182
"user_embeddings_256",4,"KMeans","FPDC",0.0602722259209182
"user_embeddings_256",4,"KMeans","FPDC",0.155562544203004
"user_embeddings_256",4,"KMeans","FPDC",0.138553095316378
"user_embeddings_256",4,"KMeans","FPDC",0.268048979928466
"user_embeddings_256",4,"KMeans","FPDC",0.32066764892378
"user_embeddings_256",4,"KMeans","FPDC",0.146904800322814
"user_embeddings_256",4,"KMeans","FPDC",0.262423367798704
"user_embeddings_256",4,"PD","RKM",0.00364752862438233
"user_embeddings_256",4,"PD","RKM",0.00354583073763578
"user_embeddings_256",4,"PD","RKM",0.00310048507908582
"user_embeddings_256",4,"PD","RKM",0.00440525789461182
"user_embeddings_256",4,"PD","FPDC",0.0281273312703532
"user_embeddings_256",4,"PD","FPDC",0.0281273312703532
"user_embeddings_256",4,"PD","FPDC",0.0266841227226833
"user_embeddings_256",4,"PD","FPDC",0.0276645058752792
"user_embeddings_256",4,"PD","FPDC",0.0206125344967803
"user_embeddings_256",4,"PD","FPDC",0.0196868951559743
"user_embeddings_256",4,"PD","FPDC",0.0286396362661316
"user_embeddings_256",4,"PD","FPDC",0.0227934319387488
"user_embeddings_256",4,"RKM","RKM",0.765240304195937
"user_embeddings_256",4,"RKM","RKM",0.726923575490315
"user_embeddings_256",4,"RKM","RKM",0.724773129940985
"user_embeddings_256",4,"RKM","FPDC",0.0495363359514441
"user_embeddings_256",4,"RKM","FPDC",0.0495363359514441
"user_embeddings_256",4,"RKM","FPDC",0.118772800673665
"user_embeddings_256",4,"RKM","FPDC",0.091543630830988
"user_embeddings_256",4,"RKM","FPDC",0.237644762762118
"user_embeddings_256",4,"RKM","FPDC",0.224653959919604
"user_embeddings_256",4,"RKM","FPDC",0.117561160161598
"user_embeddings_256",4,"RKM","FPDC",0.23068909898322
"user_embeddings_256",4,"RKM","RKM",0.761849181606924
"user_embeddings_256",4,"RKM","RKM",0.786215337628123
"user_embeddings_256",4,"RKM","FPDC",0.0495646916379824
"user_embeddings_256",4,"RKM","FPDC",0.0495646916379824
"user_embeddings_256",4,"RKM","FPDC",0.130643137454812
"user_embeddings_256",4,"RKM","FPDC",0.0841987008416805
"user_embeddings_256",4,"RKM","FPDC",0.239287866309643
"user_embeddings_256",4,"RKM","FPDC",0.213534235086767
"user_embeddings_256",4,"RKM","FPDC",0.11338049204155
"user_embeddings_256",4,"RKM","FPDC",0.22322041682818
"user_embeddings_256",4,"RKM","RKM",0.72500094911574
"user_embeddings_256",4,"RKM","FPDC",0.0516765386908817
"user_embeddings_256",4,"RKM","FPDC",0.0516765386908817
"user_embeddings_256",4,"RKM","FPDC",0.164644914073163
"user_embeddings_256",4,"RKM","FPDC",0.105650120717182
"user_embeddings_256",4,"RKM","FPDC",0.286485144588799
"user_embeddings_256",4,"RKM","FPDC",0.237959409366201
"user_embeddings_256",4,"RKM","FPDC",0.123474817975366
"user_embeddings_256",4,"RKM","FPDC",0.233602455487168
"user_embeddings_256",4,"RKM","FPDC",0.0493311761694289
"user_embeddings_256",4,"RKM","FPDC",0.0493311761694289
"user_embeddings_256",4,"RKM","FPDC",0.142837470549756
"user_embeddings_256",4,"RKM","FPDC",0.117010570712165
"user_embeddings_256",4,"RKM","FPDC",0.236784654546082
"user_embeddings_256",4,"RKM","FPDC",0.291596423209749
"user_embeddings_256",4,"RKM","FPDC",0.125004153094366
"user_embeddings_256",4,"RKM","FPDC",0.249694421576664
"user_embeddings_256",4,"FPDC","FPDC",1
"user_embeddings_256",4,"FPDC","FPDC",0.35315066340984
"user_embeddings_256",4,"FPDC","FPDC",0.368411245323126
"user_embeddings_256",4,"FPDC","FPDC",0.243929976481655
"user_embeddings_256",4,"FPDC","FPDC",0.186351638526207
"user_embeddings_256",4,"FPDC","FPDC",0.239304146274541
"user_embeddings_256",4,"FPDC","FPDC",0.181756723837287
"user_embeddings_256",4,"FPDC","FPDC",0.35315066340984
"user_embeddings_256",4,"FPDC","FPDC",0.368411245323126
"user_embeddings_256",4,"FPDC","FPDC",0.243929976481655
"user_embeddings_256",4,"FPDC","FPDC",0.186351638526207
"user_embeddings_256",4,"FPDC","FPDC",0.239304146274541
"user_embeddings_256",4,"FPDC","FPDC",0.181756723837287
"user_embeddings_256",4,"FPDC","FPDC",0.353260840909146
"user_embeddings_256",4,"FPDC","FPDC",0.313746470291218
"user_embeddings_256",4,"FPDC","FPDC",0.221098134602765
"user_embeddings_256",4,"FPDC","FPDC",0.207872952851109
"user_embeddings_256",4,"FPDC","FPDC",0.209430507485684
"user_embeddings_256",4,"FPDC","FPDC",0.293623709922086
"user_embeddings_256",4,"FPDC","FPDC",0.379414241714553
"user_embeddings_256",4,"FPDC","FPDC",0.312660985437286
"user_embeddings_256",4,"FPDC","FPDC",0.266800274933924
"user_embeddings_256",4,"FPDC","FPDC",0.42265553281816
"user_embeddings_256",4,"FPDC","FPDC",0.283728275171819
"user_embeddings_256",4,"FPDC","FPDC",0.422911959889908
"user_embeddings_256",4,"FPDC","FPDC",0.342387347110011
"user_embeddings_256",4,"FPDC","FPDC",0.407619914858906
"user_embeddings_256",4,"FPDC","FPDC",0.284595098951722
"user_embeddings_256",5,"KMeans","PD",0.0010883724047494
"user_embeddings_256",5,"KMeans","RKM",0.236546310818167
"user_embeddings_256",5,"KMeans","RKM",0.707305313910944
"user_embeddings_256",5,"KMeans","RKM",0.67081794900922
"user_embeddings_256",5,"KMeans","RKM",0.741973994000851
"user_embeddings_256",5,"KMeans","FPDC",0.0411703775103899
"user_embeddings_256",5,"KMeans","FPDC",0.0408938540629067
"user_embeddings_256",5,"KMeans","FPDC",0.096490808177287
"user_embeddings_256",5,"KMeans","FPDC",0.0854891488658183
"user_embeddings_256",5,"KMeans","FPDC",0.0917161755093356
"user_embeddings_256",5,"KMeans","FPDC",0.207361286955472
"user_embeddings_256",5,"KMeans","FPDC",0.0867514589637703
"user_embeddings_256",5,"KMeans","FPDC",0.107184631100641
"user_embeddings_256",5,"PD","RKM",0.0010069869484858
"user_embeddings_256",5,"PD","RKM",0.00146082998756241
"user_embeddings_256",5,"PD","RKM",0.00224890544044459
"user_embeddings_256",5,"PD","RKM",0.000920168992565104
"user_embeddings_256",5,"PD","FPDC",0.0136703655965613
"user_embeddings_256",5,"PD","FPDC",0.0137411971853194
"user_embeddings_256",5,"PD","FPDC",0.0144717988328104
"user_embeddings_256",5,"PD","FPDC",0.0117724186195343
"user_embeddings_256",5,"PD","FPDC",0.0156099928222383
"user_embeddings_256",5,"PD","FPDC",0.0110587917836452
"user_embeddings_256",5,"PD","FPDC",0.0126776679356853
"user_embeddings_256",5,"PD","FPDC",0.00829427013360478
"user_embeddings_256",5,"RKM","RKM",0.250053269026063
"user_embeddings_256",5,"RKM","RKM",0.215581355521321
"user_embeddings_256",5,"RKM","RKM",0.242662199560465
"user_embeddings_256",5,"RKM","FPDC",0.0655894789064935
"user_embeddings_256",5,"RKM","FPDC",0.0655968231269634
"user_embeddings_256",5,"RKM","FPDC",0.0770946869663382
"user_embeddings_256",5,"RKM","FPDC",0.0469934095751757
"user_embeddings_256",5,"RKM","FPDC",0.0446998445878273
"user_embeddings_256",5,"RKM","FPDC",0.0885773679944029
"user_embeddings_256",5,"RKM","FPDC",0.044664606678107
"user_embeddings_256",5,"RKM","FPDC",0.0361023494948975
"user_embeddings_256",5,"RKM","RKM",0.711651507070242
"user_embeddings_256",5,"RKM","RKM",0.786142916050786
"user_embeddings_256",5,"RKM","FPDC",0.0484699257129178
"user_embeddings_256",5,"RKM","FPDC",0.0480974718726397
"user_embeddings_256",5,"RKM","FPDC",0.120454604391386
"user_embeddings_256",5,"RKM","FPDC",0.10175714181354
"user_embeddings_256",5,"RKM","FPDC",0.109050889176209
"user_embeddings_256",5,"RKM","FPDC",0.233813796242595
"user_embeddings_256",5,"RKM","FPDC",0.0997202389628964
"user_embeddings_256",5,"RKM","FPDC",0.117701757946684
"user_embeddings_256",5,"RKM","RKM",0.705379923900766
"user_embeddings_256",5,"RKM","FPDC",0.0449403905850873
"user_embeddings_256",5,"RKM","FPDC",0.0444624062096111
"user_embeddings_256",5,"RKM","FPDC",0.0832922328262666
"user_embeddings_256",5,"RKM","FPDC",0.0961735197959928
"user_embeddings_256",5,"RKM","FPDC",0.120778141204553
"user_embeddings_256",5,"RKM","FPDC",0.230755334459629
"user_embeddings_256",5,"RKM","FPDC",0.110015301835894
"user_embeddings_256",5,"RKM","FPDC",0.113210762767304
"user_embeddings_256",5,"RKM","FPDC",0.0357303827339906
"user_embeddings_256",5,"RKM","FPDC",0.0356431838361954
"user_embeddings_256",5,"RKM","FPDC",0.0901607917605912
"user_embeddings_256",5,"RKM","FPDC",0.0782534027569282
"user_embeddings_256",5,"RKM","FPDC",0.0964512757292591
"user_embeddings_256",5,"RKM","FPDC",0.212157944903035
"user_embeddings_256",5,"RKM","FPDC",0.0952387166599401
"user_embeddings_256",5,"RKM","FPDC",0.11224030288819
"user_embeddings_256",5,"FPDC","FPDC",0.989024899234898
"user_embeddings_256",5,"FPDC","FPDC",0.340863354027879
"user_embeddings_256",5,"FPDC","FPDC",0.297113383925697
"user_embeddings_256",5,"FPDC","FPDC",0.235638652159772
"user_embeddings_256",5,"FPDC","FPDC",0.148778550996074
"user_embeddings_256",5,"FPDC","FPDC",0.162199793581708
"user_embeddings_256",5,"FPDC","FPDC",0.101755798666169
"user_embeddings_256",5,"FPDC","FPDC",0.340324688181171
"user_embeddings_256",5,"FPDC","FPDC",0.297380324277799
"user_embeddings_256",5,"FPDC","FPDC",0.235945632215036
"user_embeddings_256",5,"FPDC","FPDC",0.148762462530742
"user_embeddings_256",5,"FPDC","FPDC",0.161724353968802
"user_embeddings_256",5,"FPDC","FPDC",0.101470847355201
"user_embeddings_256",5,"FPDC","FPDC",0.279586748948882
"user_embeddings_256",5,"FPDC","FPDC",0.214064385251782
"user_embeddings_256",5,"FPDC","FPDC",0.180931401169169
"user_embeddings_256",5,"FPDC","FPDC",0.16420431123196
"user_embeddings_256",5,"FPDC","FPDC",0.114495445004966
"user_embeddings_256",5,"FPDC","FPDC",0.263370325470808
"user_embeddings_256",5,"FPDC","FPDC",0.249785344856167
"user_embeddings_256",5,"FPDC","FPDC",0.175048026172936
"user_embeddings_256",5,"FPDC","FPDC",0.145671523381692
"user_embeddings_256",5,"FPDC","FPDC",0.343698228555663
"user_embeddings_256",5,"FPDC","FPDC",0.413143482864022
"user_embeddings_256",5,"FPDC","FPDC",0.234554298228217
"user_embeddings_256",5,"FPDC","FPDC",0.234309968955255
"user_embeddings_256",5,"FPDC","FPDC",0.229765251564441
"user_embeddings_256",5,"FPDC","FPDC",0.213929212397113
"user_embeddings_256",6,"KMeans","PD",0.00260395022892824
"user_embeddings_256",6,"KMeans","RKM",0.1397896661674
"user_embeddings_256",6,"KMeans","RKM",0.213654810816429
"user_embeddings_256",6,"KMeans","RKM",0.253197518513407
"user_embeddings_256",6,"KMeans","RKM",0.364664782133615
"user_embeddings_256",6,"KMeans","FPDC",0.0254677148583858
"user_embeddings_256",6,"KMeans","FPDC",0.0283474603559871
"user_embeddings_256",6,"KMeans","FPDC",0.0865822193727666
"user_embeddings_256",6,"KMeans","FPDC",0.0648747152982045
"user_embeddings_256",6,"KMeans","FPDC",0.0724025421944069
"user_embeddings_256",6,"KMeans","FPDC",0.0663643452868258
"user_embeddings_256",6,"KMeans","FPDC",0.0685369016364309
"user_embeddings_256",6,"KMeans","FPDC",0.0416649299902527
"user_embeddings_256",6,"PD","RKM",0.00223942816865
"user_embeddings_256",6,"PD","RKM",0.000770541487791816
"user_embeddings_256",6,"PD","RKM",0.000846541409208789
"user_embeddings_256",6,"PD","RKM",0.00134148966605742
"user_embeddings_256",6,"PD","FPDC",0.0186694437063205
"user_embeddings_256",6,"PD","FPDC",0.0176806841588867
"user_embeddings_256",6,"PD","FPDC",0.0151805456067224
"user_embeddings_256",6,"PD","FPDC",0.017985344188326
"user_embeddings_256",6,"PD","FPDC",0.0160989635104721
"user_embeddings_256",6,"PD","FPDC",0.0218113261739963
"user_embeddings_256",6,"PD","FPDC",0.017907885823763
"user_embeddings_256",6,"PD","FPDC",0.013495046043902
"user_embeddings_256",6,"RKM","RKM",0.477516495293582
"user_embeddings_256",6,"RKM","RKM",0.150591301605297
"user_embeddings_256",6,"RKM","RKM",0.186637536299813
"user_embeddings_256",6,"RKM","FPDC",0.0638647694829743
"user_embeddings_256",6,"RKM","FPDC",0.0607012226968483
"user_embeddings_256",6,"RKM","FPDC",0.048704118903366
"user_embeddings_256",6,"RKM","FPDC",0.0632503153295973
"user_embeddings_256",6,"RKM","FPDC",0.0513618782706367
"user_embeddings_256",6,"RKM","FPDC",0.0441150135190212
"user_embeddings_256",6,"RKM","FPDC",0.0317059975710687
"user_embeddings_256",6,"RKM","FPDC",0.0217258608360659
"user_embeddings_256",6,"RKM","RKM",0.194289459207278
"user_embeddings_256",6,"RKM","RKM",0.274141450870536
"user_embeddings_256",6,"RKM","FPDC",0.0413033496774908
"user_embeddings_256",6,"RKM","FPDC",0.0412041828113363
"user_embeddings_256",6,"RKM","FPDC",0.0503453451702088
"user_embeddings_256",6,"RKM","FPDC",0.049360142009219
"user_embeddings_256",6,"RKM","FPDC",0.0697784650500302
"user_embeddings_256",6,"RKM","FPDC",0.0569671711131754
"user_embeddings_256",6,"RKM","FPDC",0.0300398988540569
"user_embeddings_256",6,"RKM","FPDC",0.029088264840595
"user_embeddings_256",6,"RKM","RKM",0.450825175402801
"user_embeddings_256",6,"RKM","FPDC",0.0220558694213781
"user_embeddings_256",6,"RKM","FPDC",0.0212990036713042
"user_embeddings_256",6,"RKM","FPDC",0.0909244451600133
"user_embeddings_256",6,"RKM","FPDC",0.0323906565570524
"user_embeddings_256",6,"RKM","FPDC",0.0877931727969632
"user_embeddings_256",6,"RKM","FPDC",0.0478433531494523
"user_embeddings_256",6,"RKM","FPDC",0.0672030577412369
"user_embeddings_256",6,"RKM","FPDC",0.0548711856686458
"user_embeddings_256",6,"RKM","FPDC",0.0251927806870878
"user_embeddings_256",6,"RKM","FPDC",0.024646875557654
"user_embeddings_256",6,"RKM","FPDC",0.0670620104859822
"user_embeddings_256",6,"RKM","FPDC",0.0292981985755271
"user_embeddings_256",6,"RKM","FPDC",0.0629367570752907
"user_embeddings_256",6,"RKM","FPDC",0.0509932285425739
"user_embeddings_256",6,"RKM","FPDC",0.061601462083178
"user_embeddings_256",6,"RKM","FPDC",0.0457369795583853
"user_embeddings_256",6,"FPDC","FPDC",0.736439324159741
"user_embeddings_256",6,"FPDC","FPDC",0.238544606899814
"user_embeddings_256",6,"FPDC","FPDC",0.276170300365756
"user_embeddings_256",6,"FPDC","FPDC",0.172514932730411
"user_embeddings_256",6,"FPDC","FPDC",0.243311414811358
"user_embeddings_256",6,"FPDC","FPDC",0.116920446467757
"user_embeddings_256",6,"FPDC","FPDC",0.0959030145351448
"user_embeddings_256",6,"FPDC","FPDC",0.240556666190462
"user_embeddings_256",6,"FPDC","FPDC",0.269451794125907
"user_embeddings_256",6,"FPDC","FPDC",0.177412842761026
"user_embeddings_256",6,"FPDC","FPDC",0.243253832470664
"user_embeddings_256",6,"FPDC","FPDC",0.123535108367358
"user_embeddings_256",6,"FPDC","FPDC",0.0990777445332375
"user_embeddings_256",6,"FPDC","FPDC",0.241558965667854
"user_embeddings_256",6,"FPDC","FPDC",0.176792173489643
"user_embeddings_256",6,"FPDC","FPDC",0.241049391711263
"user_embeddings_256",6,"FPDC","FPDC",0.173523910514816
"user_embeddings_256",6,"FPDC","FPDC",0.104269278122273
"user_embeddings_256",6,"FPDC","FPDC",0.191863267613604
"user_embeddings_256",6,"FPDC","FPDC",0.239563840042246
"user_embeddings_256",6,"FPDC","FPDC",0.126415773440259
"user_embeddings_256",6,"FPDC","FPDC",0.0946494313853643
"user_embeddings_256",6,"FPDC","FPDC",0.303542923614039
"user_embeddings_256",6,"FPDC","FPDC",0.167075610141576
"user_embeddings_256",6,"FPDC","FPDC",0.203575484690406
"user_embeddings_256",6,"FPDC","FPDC",0.12329278952822
"user_embeddings_256",6,"FPDC","FPDC",0.132075909974865
"user_embeddings_256",6,"FPDC","FPDC",0.126393106253941
"user_embeddings_256",7,"KMeans","PD",0.0014274739759557
"user_embeddings_256",7,"KMeans","RKM",0.260394198000106
"user_embeddings_256",7,"KMeans","RKM",0.446969384566686
"user_embeddings_256",7,"KMeans","RKM",0.589085511806623
"user_embeddings_256",7,"KMeans","RKM",0.644735187894116
"user_embeddings_256",7,"KMeans","FPDC",0.0207971790510237
"user_embeddings_256",7,"KMeans","FPDC",0.021433507736034
"user_embeddings_256",7,"KMeans","FPDC",0.0202184173921969
"user_embeddings_256",7,"KMeans","FPDC",0.0525925957323701
"user_embeddings_256",7,"KMeans","FPDC",0.0595744340339863
"user_embeddings_256",7,"KMeans","FPDC",0.0356270744479362
"user_embeddings_256",7,"PD","RKM",0.0122594852723929
"user_embeddings_256",7,"PD","RKM",0.00152887411337155
"user_embeddings_256",7,"PD","RKM",0.00198798453625611
"user_embeddings_256",7,"PD","RKM",0.00177006755265175
"user_embeddings_256",7,"PD","FPDC",0.0116748404313513
"user_embeddings_256",7,"PD","FPDC",0.01613379974843
"user_embeddings_256",7,"PD","FPDC",0.0122031226749932
"user_embeddings_256",7,"PD","FPDC",0.0165598306448124
"user_embeddings_256",7,"PD","FPDC",0.0134663926624501
"user_embeddings_256",7,"PD","FPDC",0.0192226040973985
"user_embeddings_256",7,"RKM","RKM",0.223806386870546
"user_embeddings_256",7,"RKM","RKM",0.234674821587927
"user_embeddings_256",7,"RKM","RKM",0.221961353583771
"user_embeddings_256",7,"RKM","FPDC",0.128897900488256
"user_embeddings_256",7,"RKM","FPDC",0.111500673061209
"user_embeddings_256",7,"RKM","FPDC",0.143986909115766
"user_embeddings_256",7,"RKM","FPDC",0.184569434323986
"user_embeddings_256",7,"RKM","FPDC",0.0784904262032389
"user_embeddings_256",7,"RKM","FPDC",0.136439443584736
"user_embeddings_256",7,"RKM","RKM",0.50185043204692
"user_embeddings_256",7,"RKM","RKM",0.444223492751409
"user_embeddings_256",7,"RKM","FPDC",0.0661040339900815
"user_embeddings_256",7,"RKM","FPDC",0.0569133250394366
"user_embeddings_256",7,"RKM","FPDC",0.0360739582642157
"user_embeddings_256",7,"RKM","FPDC",0.055953046175784
"user_embeddings_256",7,"RKM","FPDC",0.0715471877990012
"user_embeddings_256",7,"RKM","FPDC",0.0507514196049282
"user_embeddings_256",7,"RKM","RKM",0.631395509608118
"user_embeddings_256",7,"RKM","FPDC",0.0210200295026335
"user_embeddings_256",7,"RKM","FPDC",0.0197938379987796
"user_embeddings_256",7,"RKM","FPDC",0.0182294032555177
"user_embeddings_256",7,"RKM","FPDC",0.049643513916962
"user_embeddings_256",7,"RKM","FPDC",0.0501264955633788
"user_embeddings_256",7,"RKM","FPDC",0.0426994601382585
"user_embeddings_256",7,"RKM","FPDC",0.0274050711396633
"user_embeddings_256",7,"RKM","FPDC",0.0218975613719616
"user_embeddings_256",7,"RKM","FPDC",0.0179934494982252
"user_embeddings_256",7,"RKM","FPDC",0.0497127840666516
"user_embeddings_256",7,"RKM","FPDC",0.050457461829527
"user_embeddings_256",7,"RKM","FPDC",0.0418888884352967
"user_embeddings_256",7,"FPDC","FPDC",0.321475634996711
"user_embeddings_256",7,"FPDC","FPDC",0.244683090497922
"user_embeddings_256",7,"FPDC","FPDC",0.265880698106395
"user_embeddings_256",7,"FPDC","FPDC",0.160435117331531
"user_embeddings_256",7,"FPDC","FPDC",0.149259367646951
"user_embeddings_256",7,"FPDC","FPDC",0.26936091692693
"user_embeddings_256",7,"FPDC","FPDC",0.309717876966328
"user_embeddings_256",7,"FPDC","FPDC",0.214454327296668
"user_embeddings_256",7,"FPDC","FPDC",0.179713263671306
"user_embeddings_256",7,"FPDC","FPDC",0.311616997867258
"user_embeddings_256",7,"FPDC","FPDC",0.17511906216604
"user_embeddings_256",7,"FPDC","FPDC",0.161848384601365
"user_embeddings_256",7,"FPDC","FPDC",0.2408732414672
"user_embeddings_256",7,"FPDC","FPDC",0.285143548440699
"user_embeddings_256",7,"FPDC","FPDC",0.140730861375657
"user_embeddings_256",8,"KMeans","PD",0.00594576057115406
"user_embeddings_256",8,"KMeans","RKM",0.175997316028978
